,tweet,bert_predict,lstm_predict,bert_lstm_predict
2700,lesu ahh gagal vaksin mulu,-1,1,-1
2701,dah mls ngrencanain apapun ujungnya gagal lgi gegara corona,-1,-1,-1
2702,keputusan pemerintah mematikan covid sendiri,-1,1,-1
2703,dl jg gagal snm trs akhirny ikut sbm waktu msh blm covid jd tesny kampus tau sneng bgt krn pas sbm dpt temen baru dr situ yakin yg kta dpt bakal diganti sm yg lbh baik inget kata hani kdg bahagia dateng secara tiba ya kaya gt,1,-1,-1
2704,covid udah nembus juta ajarakyat udah skeptis aja pemerintahan rakyat yg coba bingung yg triak negara gagal ambil keputusan darurat covid darurat ekonomi datang wajah sama kaum bolshevik yg niat ambil alin nkri,-1,-1,-1
2705,ancaman infeksi covid mmng mematikan hanya mreka terinfeksi telah meningkatkan faktor bunuh secara global sistem islam menangani persoalan,-1,-1,-1
2706,memikirkan rencana keluar temanku gagal corona sebelum kerja emang gabisa keluar sih kayaknya huhu,-1,-1,-1
2707,dlu pas awal corona senang banget liburin sekolah udh lulus dirumah mulu bingung mo ngapain ikut snmptn ikut sbmptn gagal berasa jdi beban keluarga,-1,1,-1
2708,katanya covid berbahaya mematikan kenapa gk kematian pinggir jalan sawah kebun hutan kematian rumah sakit ikutan ah pakai hastag yg trending,-1,-1,-1
2709,genap bulan sembuh covid boleh vaksin transit pulau jawa wajib pcr gagal deh lebaran rumah,-1,1,-1
2710,virus corona adalah permainan elite globalampwho virus sarsamp virus flu babi mau dijadikan pandemi gagal kenapa dpr membenarkan virus corona iniamp menyuruh vaksin perlu dipertanyakan dananya besaramptidak diaudit,-1,-1,-1
2711,di suntik vaksin sehatketika disuntik kena virusbahkan yang meninggalasli gagal paham nihmakanya lebih percaya ucapan ibu siti fadilah,-1,-1,-1
2712,semoga pas vaksin ga oknum tangan jail apapun yg merugikan rakyat ya allah semoga covid cepat berlalu,-1,1,-1
2713,baru lewat timeline orang tua nyari rs mau nerima pasien bayi positif covid si anak lemas sulit makan saya teringat kata teman covid berbahaya covid mematikan ada penyakit penyertapembawa,-1,-1,-1
2714,besok vaksin nih awas aja ga sampe orang masa gagal anj,-1,-1,-1
2715,terjadi corona taun kmrn mo sana mo ketemu gatse mo liat jewel changi gagal memang gegara corona kampreet sih lu perginya,-1,-1,-1
2716,berarti omongan orang dalem bener covid yg mematikan ganas pihak rumah sakit pemerintah yg mematikan pasien nya yg kata nya positif covid astagfirullah ya allah,-1,-1,-1
2717,covid tuh jahat bgt mematikan usaha,-1,-1,-1
2718,bisanya nyalahin pemerintah pake masker ogah suruh vaksin gamau pas positif ngadu fokus untuk penyembuhan tebar status kebencian yah patuhi prokes ga rugi ayolah,-1,-1,-1
2719,mentang covid kebijakan pemerintah tambah ngawur dr omnibuslaw komisaris bumn isi orang yg bidang nya negara tambah rugi negara bakal maju klu isi bukan ahli nya,-1,-1,-1
2720,iri orang yg ketemuan aku gagal janjian terus temen akunya parnoan covid,-1,1,-1
2721,sesulit menerjemahkan rang orang pesawat reschedule sepihak di masa covid efek berpikir mendasar yg mudah dipahami tp gagal dimengerti memang diselimuti amarah ego tinggi kejernihan hati utk berpikir,-1,1,1
2722,macan asia gagal jadilah covid mendunia,-1,1,-1
2723,sumpah vaksinnya abis daerah kenapa sih emangnya ga diitung brp org ya masyarakatnya perlu bgt kuliah nih udh rs terus dibilang gabisa puskesmas abis lapornya gimana anjir kesel gabisa vaksin udah lama vaksin tp gagal terus,-1,-1,-1
2724,bang tlg kulitin kadin perusahaan susah bs dapet vaksin gotong royong pdhl udah berani bayar skrg krn perusahaan gerilya vaksin mandiri vaksin gotong royong gak laku trus kadin jual vaksin gotong royong lewat kimia farma merugikan negara,-1,-1,-1
2725,gagal event gara corona kudus lockdown,-1,-1,-1
2726,percaya hoax bilang vaksinasi berbahaya mematikan cari informasi tempat tepat,-1,-1,-1
2727,orang dipenjara beda pendapat dinamakan politik ada kepentingan besar didalamnya hal tidak dibungkan kerugian besar proyek gagal ditengah jalan mereka memulai proyek jual beli vaksin,-1,-1,-1
2728,ternyata buzzer gagal mensosialisasikan investasi miras provinsi akhirnya presiden membatalkan rencana investasi miras kenapa bikin kegaduhan masyarakat berjuang melawan pandemi covid,-1,1,-1
2729,sorry gaes pada lasekar ikutan perang hastag yg kagak jelas mending lasekar fokus ama masyarakat yg bandel prokes sosialisasi vaksin untuk rangorang yg gagal paham bagi lasekar entuh berguna untuk merubah situasi ini,-1,-1,-1
2730,tega jerink nuduh pemerintah mematikan perekonomian bali lewat covid astaga yg berdampak covid bali doang,-1,1,-1
2731,perlu pemahaman dlm ppkm extend teori yg dilarang kerumunan yg berpotensi menularkan virus teori lbh penularan covid terjadi dlm ruangan teori pemerintah tdk memberikan bantuan ganti rugi atas pembatasan mobilitas warga berusaha terus,-1,-1,-1
2732,portofolio mematikan covid,-1,1,1
2733,pt kai gimana gak rugi biaya oprasional tetap pnumpangnya menurun covid,-1,-1,-1
2734,hidup anakanak negara wajib diusahakan tingkat kematian anakbayi meninggal suatu negara tinggi dikatakan negara gagal hari indonesia tingkat kematian anak tinggi covid ya tuhan,-1,1,-1
2735,tidak ditakdirkan untuk vaksin gimana ya ya allah terhitung udah gagal mulu,-1,-1,-1
2736,rasanya pengen punya alat pembuat mimpi nyata ada pengen banget udeh setahun setengah serba terbatas terkurung pergi olahraga aja gbk biasanya langsung ayo gagal mulu rencananya covid bangke,-1,-1,-1
2737,virus terbelah varian covidberaneka beda nyatanya samasama mematikan,-1,-1,-1
2738,merasa aneh katanya corona mematikan dari rokok di di bungkusnya menyebabkan kanker jantung mematikan dll manusia takut,-1,-1,-1
2739,anjir dicovidkan rs rugi ga sih kalo yang covid,-1,-1,-1
2740,katrok katrok penuh semangat datang puskesmas vaksin sesampainya puskesmas katrok tdk divaksin krn tdk pnya ktp katrok pergi kelurahan untuk mengurus ktp ternyata mengurus ktp gagal krn katrok di vaksin,-1,1,-1
2741,gagal vaksin hari,-1,1,-1
2742,covid membuatku gagal kebandung siyalan,-1,-1,-1
2743,goals kurusku gagal gara covid fakyu,-1,1,-1
2744,pemerintah indonesia kalang kabut angkuh banget nggak ngaku rakyatnya mereka gagal menangani kasus pandemi covid alasan warga panik hai penguasa nyawa orang terancam garagara salah memilih membuat kebijakan,-1,-1,-1
2745,liburan gagal corona anjing,-1,-1,-1
2746,semangat berburu vaksin kemarin gagal vaksin infonya ndemak dah habis mari bergeser jepara,1,1,1
2747,alhamdulillah puasa bulan hanya hari dikarenakan wabah corona yg mematikan karena untuk warga indonesia jadi perdebatan satu yg laen memang sudah takdir yg maha kuasa,1,1,-1
2748,covid saja mematikan manusia bisa mematikan kemanusiaan omded,-1,-1,-1
2749,perkara vaksin kalo sampe sikut sikutan pengen duluan pengen vaksin sampe merugikan orang dengan mempersulit cara mendapatkannya mending gue gausah vaksin,-1,-1,-1
2750,itali sanah covid nya wedan banget inter udah gagal dapet piala sini tarik ulur pe es es ama isilop,-1,1,-1
2751,hari gagal vaksin td infokan kursi untuk besok acara kominfo harus swab hari tapi besok ada kerjaan,-1,-1,-1
2752,gagal jadi resipien vaksin covid deh,-1,1,-1
2753,kilang buat kespeniaga yang meranaggwp kerajaansop merapuvaksin lembapkerajaan gagal,-1,1,1
2754,mengatakan quran sbg obat corona serupa dgn mengatakan ngisi tts sbg obat kanker paruparu buah pikir yg gagal menyambungkan budi akal gagal memaknai kehendak tuhan,-1,1,-1
2755,negara gagal untuk melindungi rakyatnya penyebaran wabah covid gagal memberikan rasa aman tidak menanggung kehidupan dengan baik,-1,1,-1
2756,tidak percaya covid kebijakan pemerintah yg merugikan rakyat,-1,-1,-1
2757,papa ma misua udah vaksin napa aq gagal dah,-1,1,-1
2758,kasik makan kost kalau lockdown akhir pekan usaha ganti rugi itu kost tidak mati sulit masak kost banyak dll terimakasih kena imbasnya dimana,-1,-1,-1
2759,haruskah indonesia kebijakan plasma darah kena covid yg kena bisa jadi dan ini nguatin embel gotong royong negara tapi takut yang produksi vaksin rugi bandar yak pak bo heeh heeh iya heeh,-1,-1,-1
2760,klu baca berita luar negara kesemua negara gagal mengawal penularan covid termasuk negara pengeluar vaccine,-1,1,-1
2761,sejatinya virus cuma covid tok orangorang bodoh keminter juga salah satu bentuk virus cukup banget mematikan satu generasi,-1,-1,-1
2762,percaya tidak covid pikirkan ini sejarah wabah yang bikin zaman beda ilmuwandokter salah rugi ekonomi mereka benar bisa rugi nyawa ada yang kaya covid urus belakangan,-1,-1,-1
2763,gak percaya covid pilihan tapi kalo pilihan itu merugikan orang itu gak bener,-1,-1,-1
2764,puasa udah gembar gembor nyari tempt makan untuk bukber anak genks endingnya gagal terlaksana gegara salah satu reaktif covid,-1,1,-1
2765,gara gara larangan pemerintah boleh mudik terpaksa tahun lebaran indo gagal pulang kampung wuhan hem covid,-1,1,-1
2766,terima kasih covid buka mata rakyat menilai pemimpin gagal jadi wakil rakyat harapkan pegar pegar makan padi harapkan wakil rakyat wakil rakyat makan rakyat,1,-1,1
2767,vaksin gotong royong jadi vaksin mandiri gara kagak laku jualan nya kadin proyek gagal kemahalan perusahaan gamau bayar vaksin gotong royong segitu trus kenyataan nya vaksin hari aksesibel mending suruh karyawan dateng vaksin gratis,-1,1,-1
2768,udah hal penting yg rasa gagal jd terlewatkan gara gara pandemi covid,-1,1,-1
2769,covid bandung luar membludak sampe igd ruang rawat covid bandung sekitarnya penuh sampe ambulance ngantri diluar takut bgt temen koas jg yg positif minta doanya besok swab pcr,-1,-1,-1
2770,herannya meninggal gagal jantung diabetes tipe diakuinya rumahsakit beberapa staf igd yang pake masker fix dah,-1,-1,-1
2771,setengah sadar ngantuk efek obat petugas disinfektan rumah muter iklan covid keceng bgt suara yg keluar pertama covid virus mematikan abis dia pelanin ya aing ngakaklah sadar,1,-1,-1
2772,mbak pak pak mau nanya serius santaivirus ebola virus corona bahaya ya bukanya samasama bahaya mematikan pas virus ebola menyerang afrika gak lockdown kayak virus corona sekian terimakasih,-1,-1,-1
2773,garagara covid gagal sekolah jerman jadinya undip hahaha selamaat,-1,1,-1
2774,desember putus gagal nikah februari diagnosis tbc usus juli positif covid nikmat bgd hidup ya allah alhamdulillah semoga kuat bisa,1,1,-1
2775,dengar cerita azmin ali salahkan dg hisham gagal kawal kes covid,-1,-1,-1
2776,udh dateng pagi gagal vaksin,-1,1,-1
2777,gagal vaksin anjeng,-1,1,-1
2778,gue lg sedih banget sedih om gue udah patah semangat ngelawan virus corona perawat bilang terapi plasma darahnya gagal om gue om langsung chat yg anehaneh wag keluarga intinya udah gak kuat sakit capek trs minta maaf,-1,-1,-1
2779,susah emang org terdekat aja gagal diyakinkan untk vaksin,-1,-1,-1
2780,tes masal dilakukan tracing treat faskes diambang kolaps vaksinasi sistemnya kocar kacir pilkada serentak masa pandemi berhasil dilakukan anak menantu menang ntab pak rugi milih promosikan njenengan,-1,1,-1
2781,klo dipikir banget jalanku gagal covid gagal daftar barista abcde gagal deketin cewe gagal internship abcd gagal lomba gagal jadi sekjen gagal diet gagal punya kursi gagal inves gagal jualan gagal naikin ipk banyak gagal lainya,-1,1,-1
2782,akibat corona melanda dunia di indonesia perusahaan merugi contohnya perusahaan honda rugi miliyaraan alhasil motor milik honda di jual,-1,1,-1
2783,covid sangat mematikan kalo saling menolong serius kasian luh cuk kena malah jauhin kalo aing percaya keluarga sih ada aja yaa tetangga cuy lupa anjng aja butu pasti minta bantuan bukan hutang budi yaa,-1,-1,-1
2784,ku org yg suka memaksakan hendak lu vaksin kagak serah elu hidup lu yg penting merugikan orglain klo msh menganggap org yg vaksin kelinci percobaan parah sih hrsnya terimakasih sm org yg udah divaksin udah bentuk herd imunity lu,-1,-1,-1
2785,jumat kmrin sdh dpt jadwal vaksin tp gak jd krn pasca muntaber kondisi nya msh lemes pool jd gagal maning,-1,-1,-1
2786,kemaren gagal vaksin nunggu antrian yaa cari aman aja,-1,1,-1
2787,ulama ustadz malu krn gagal bantu pemerintah dlm menangani covid umat muslim lebih disiplin dlm melawan covid,-1,-1,-1
2788,jujur panik baca berita soal wna india yg bs lolos masuk indo skrg org indo udah org yg positif kena covid varian baru bawaan org india mana penelitian katanya kemungkinan covid varian baru lbh mematikan dr yg pula aduu pls,-1,1,-1
2789,kalo gagal vaksin kedua krna pilek minum obat trus gimanadeh,-1,1,-1
2790,miris melihat fakta dilapangan dimana lonjakan pasien terpapar covid besar mirisnya kapitalisme gagal menangani fasilitas kesehatan yg memadai ribuan korban meninggal,-1,1,-1
2791,pengen tapi covid tinggi nya sedih aja gagal berjodoh mulu huhuhu,-1,-1,-1
2792,gw pribadi menyimpulkan teori dokter lois lagi viral dengan berani menyebut percaya virus apakah covid sebuah bioteknologi gagal dibuat konspirasi dunia iya hhmm,-1,1,-1
2793,sing ngeyelan lebih mematikan pada covid sendiri,-1,1,1
2794,gagal liburan cancel cuti covid anjing,-1,1,-1
2795,mengatasi corona butuh kekompakan salahkan pandemi corona akan terus terjadi lha sebagian elemen bangsa gagal fokus gagal menahan nafsu politiknya menggebugebu dengungkan jabatan presiden kali benarbenar,-1,1,-1
2796,gagal vaksin hr ayy pikir krn tuhan sayang banget sm ayy hr bakalan rempong cafe persiapan lamaran istirahat minim,-1,1,-1
2797,pkp sekali dgn darurat tp masi lg gagal bendung jangkitan covid kerana hakikatnya ini matlamat,-1,-1,-1
2798,sy xterpapar covid tahun lalucukup isomanalhamdulillah sehat kembalidan ini hari selasa sakit lagigejala covid yg saya pertanyakanjika covid mematikan knp saya blm matidan knp istri sy terpapar yg bs menjelaskan,-1,1,-1
2799,keadaan covid semakin naik percaya pun adanya covidlakukan yang terbaik veri sendiri harus merugikan orang ingat semua sama berusaha keadaan ini panjang umur untuk semua,1,1,1
2800,gagal vaksin gara jol batuk hareupeun dokter pas rek suntik,-1,1,-1
2801,garagara covid rugi libur corona hari sumpah rugi geden ngab diak ono pemasukan bla,-1,1,-1
2802,sesiapa daftar vaksin astrazeneca esok rugi nasib baik dah cucuk haritu alhamdulillah,-1,1,1
2803,klo menurut syafokus menangani covid ksejahteraan rakyat yg hilang gara virus mematikan,-1,-1,-1
2804,kalo ga percaya covid ya urusanmu asal merugikan orang dan maksa orang biar ikut ga percaya hamba pengen doain yg jelek aja rasanya,-1,-1,-1
2805,ppkm darurat merugikan pedagang kaki lima petugas yg turun lapangan melakukan operasi bergerombol jaga jarak yg merokok banyak apa ya bener penerapannya ngomong kasar orang takut covid ama petugasnya,-1,-1,-1
2806,pemerintah plis kerja yg bener nanganin covidnya asian leg mo bali kalo gagal gegera penanganan covid sruduk,-1,1,-1
2807,abah pemimpin terbaik abad darurat katanya untuk mengekang covid darurat ternyata gagal bile kes meningkat rakyat bodohdarurat tu untuk memgekang kemaraan pembangkang,-1,1,-1
2808,petualangan sungai gagal krn salah satu temen yg covid,-1,1,-1
2809,bingung org nanya mau vaksin trus yg takut ya aku mah sekeluarga kooperatif bgt sih kesempatan vaksin ya bagus malah ngerasa rugi kalo ga dapet juga alhamdulillahnya kelar vaksin aku ga ada efek samping sih,1,-1,-1
2810,rakyat tanya medsos medtv dll perbaiki narasi berita drlowys tolong katakan covid dan mematikan titik,-1,1,-1
2811,gagal vaksin karena belum sehat,-1,1,-1
2812,nanya allah ngga mematikan pembenci agama allah covid bilang allah membenci enak aja membenci agama allah masuk golongan yang mati syahid cocoknya itu hidup pikun menunggu mati tidak,-1,-1,-1
2813,nyong gagal maning vaksin kie son,-1,-1,-1
2814,dinegara sedang menghadapi ujian penguasa yg zolim covid berbahaya mematikan semoga diberi kekuatan kesabaran amiinn,1,1,1
2815,sebenernya covid bukan virusnya yg mematikan embelembel namanya yg mematikan gaji dikuranginlah thr tahun kemaren cicil akses ditutup bikin ribetlah pengurangan karyawanlah intinya dapet tidak adilan pandemi dari orangorang atas yg desek,-1,-1,-1
2816,bahayanya corona mematikan dapat memisahkan kau aku,-1,-1,-1
2817,mahiaddin tolonglah letak jawatan negara dah kucar kacir kes bunuh bertambah gila babi mereka hilang punca pendapatan makin ramai mati covid kau pikirkan ekonomi negara nyawa rakyat penting kau gagal,-1,-1,-1
2818,vaksin tahap dua tudey gagal konsul dokter gejala sakit nya kek covid varian baru ah ajg,-1,1,-1
2819,kanser gagal covid gagal takleh pakai,-1,1,-1
2820,lunak dgn menteri vaksin yg gagal awal kos vaksin ada belanjawan disebut kos rm bil utk penduduk naikkan kos rm bil utk takrif barisan hadapan ditambah wakil rakyat exclude rakyat yg bertemu masyarakat,-1,1,1
2821,tar deh buka ormas ngasih proyek tuh bener gak tunggu dulu kalo gagal buka,-1,-1,-1
2822,keinget kata deddy corbuzier covid bukan mematikan manusia tapi mematikan rasa kemanusiaan,-1,-1,-1
2823,vaksin gagal trus gara tensi tinggi skrng gw jadi males dtng ketmpt vaksin pdhl pgn vaksin tp atuh tensi ga turun,-1,-1,-1
2824,tetangga ga yg vaksinsebagai calon tenaga medis ngerasa gagal kasih edukasipercuma kaga bakal denger wkwk,-1,1,-1
2825,tbh weekend pulang polyg bkin cranky gagal vaksin salah beli liquid tp bikin cranky motoran terus muter gara cegatan di jalan semakin banyak baliho puan anjing sby wes panas tambah panas ndelok komuke puan fak,-1,-1,-1
2826,kluster besar kluster gagal vaksinasi pantas bukan salah rakyat,-1,-1,-1
2827,ngobrol bapakbapak kampung habis pengajian paham betapa ruwetnya pemerintahan indonesia sambat kebijakan impor soal daging mematikan peternak lokal dll cukup senang dengarnya akhirnya bilang percaya nanobot vaksin covid bill gates berdasar utub,1,1,1
2828,secara keseluruhan kegagalan kkm mosti gagal menyediakan kontrak tracing yg efficient gagal utk prepare worst scenario yg berlaku gagal menambah baikan kemudahan kesihatan gagal mempercepatkan suntikan vaksin,-1,1,-1
2829,parlimen mesti bersidang banyak masalah negara pn gagal atasi akibat berebut ghanimah jawatan terlalu mengharapkan vaksin covid jalan penyelesaian isu ekonomi rakyat dalam masa ketirisan salah guna kuasa terus berlaku,-1,-1,-1
2830,phobia corona mendoakan acara nikahan org jadi gagal kebacott,-1,-1,-1
2831,tahun kemarin retreat trs pembicaranya psradit tp gagal karna covid,1,1,-1
2832,mending lo yg suka sm gue confe skrg aja besok gue vaksin ngeri gagal nih,-1,-1,-1
2833,pemerintah berani jujur publik untuk menyatakan vaksin sinovac gagal hadapi varian delta,-1,1,-1
2834,corona menggila wacana offline gagal aku cuman takut tahun magang gabisa apa ip sih aman ilmu dapat pls,-1,1,-1
2835,masa pandemi covid pilkada jalan terus giliran haji alasan prioritas keselamatan jamaah tahun haji gagal berangkat,-1,1,-1
2836,kejadian tempat tinggal aku mengetahui mereka terkena pun gejala covid sangat merugikan lagi kesehatan pribadi keluarga sekelilingnya di khawatirkan positifnegatif mental jiwa pikiran,-1,1,-1
2837,ak yg bawel nanyain pak sekolah kapan sih dapet giliran vaksin giliran udah dapet jadwal kurang fit gak dapet izin gagal vaksin ku merasa iri dgn rekan ku yg upload foto beres vaksin,-1,-1,-1
2838,hindari corona hidup berguna,-1,-1,1
2839,corona tambah dahsyat adanya manusia manusia berhati iblis mematikan kesejahteraan keadilan rakyat camkan,-1,-1,1
2840,corona tidak mematikan bikin mati komplikasi di takdirkan allah hm,1,-1,1
2841,kalo sampe hari ada masih ngerasa positif covid aib antum bahlul sebahlulbahlulnya antum ga jujur aja antum merugikan orang membahayakan kolega antum beserta keluarganya blok,-1,-1,-1
2842,covid gila bgt ya mematikan bidang,-1,-1,-1
2843,secara keseluruhan antibodi akan meningkatkan replikasi virus secara klinis upaya mengembangkan vaksin untuk virus sars asli terkait erat sarscov berulang kali gagal ade vaksin menginduksi antibodi,-1,-1,-1
2844,gagal ramairamai protokol covid,-1,1,-1
2845,mata berguna pikiran buta stop hoax corona ppkm jauh bijak kita bersamasama patuhi yg menjadi ketetapan pemerintah minimal patuhi prokes tidak sebar hoax hasutan bikin masyarakat jadi percaya,1,-1,1
2846,gagal vaksin karna jadwal undur jadi selasa,-1,1,-1
2847,ngerasain sulitnya cari tmpt perawatan yg punya fasilitas khusus icu covid bkn terjadi keluarga inti sampe ya allah ttp aja nyesek hub rs mnta kamar dibilangnya penuh terus infoin saudara klo gagal dpt kamar sedihnya ya allah,-1,-1,-1
2848,menurut doctor yang lebi paham menangani kasus covid untuk menghindar harus butuh sinar matahari sinar mematikan virus kalo mematikan niat niat nakal,-1,1,-1
2849,melihat panjangnya rambutku ku pangkas tapi ku takut gagal hasilnya covid nape sih muncul muka bumi,-1,-1,-1
2850,jauhi corona tetap hidup tidak berguna,-1,-1,-1
2851,kayaknya liburan hari lebaran terancam gagal gara covid kembali membludak emakk pengen jalanjalan,-1,1,-1
2852,gagal karna belom memenuhi kualifikasi ada yg baik tu tapi gagal karna daftar aja ga perkara covid dah prepare jauh hari tuu rasanya aahh mantap,-1,1,-1
2853,ya allah definisi muka cantik sempurna otak ada isinya isi story nya gt ke warkop terus nda gak kena covid nauudzubillahimindzalik orang kaya gini dizaman covid harus dihindari gaes biar merugikan orang sekitar kita,-1,1,-1
2854,anda setuju negara gagal penanganan pandemik covid,-1,1,-1
2855,nggak lucu kalo yg direncanain gagal karna perkara nggak dapet vaksin salah satu syarat penerbangan,-1,1,-1
2856,semoga kedepan pasien gagal jantung mendapat vaksin populasi memiliki mortalitas tinggi,-1,1,1
2857,kemaren banget berita duka terdengar ditelinga banyak positif semoga tuhan melindungi orang terdekat semua keluarga selalu jaga kesehatan ya gengs kalo gak percya covid jgn merugikan org,-1,1,1
2858,scrollscroll gofood pengen rasanya makan pancake durian untungnya keingetan mau vaksin jd tekanan darah dijaga gagal vaksin kelupaan secara gue riwayat darah tinggi,-1,1,-1
2859,jauhi corona tetaplah hidup tidak berguna wkwkw mayan menghibur ya wuakk,-1,-1,1
2860,corona jadi event pejabat rezim jokowi untuk korupsi besarbesaran hutang negara melambung capai tperusahan milik negara rugi gila gilaan jadi nambah hutang mulai bumntelkompertamina kai semoga indonesei baikbaik,1,1,1
2861,berdoa mereka yg ga percaya covid ngga tertular repot udah ga percaya terinfeksi ga pake masker yg rugi banyak,-1,-1,1
2862,salah satu penyesalan tahun adalah gagal vaksin,-1,1,-1
2863,sedikit mau gue sampein hasil gue jadi penyintas covid pemerintah gagal ngurusin pandemi akui lah udah pemerintah gagal ngurusin kepercayaan masyarakat ningkatin jumlah tes tracing gue akuin nakes rs kerja keras,-1,-1,-1
2864,gagal vaksin dan mulai menjadi tim antivaksin garagara petugas pendaftaran tenaga medisnya ngeselin kek anjing,-1,-1,-1
2865,lg covid banyak diem banyak galau stre ngurangin imun rugi coy wkwk mending banyakin makan,-1,1,-1
2866,okai gagal vaksin,-1,1,-1
2867,covid cuma mematikan manusia mematikan rasa kemanusiaan,-1,-1,-1
2868,gagal maning unimed kuliah tatap muka medan siaga covid,-1,-1,-1
2869,klw gitu gagal jadi presidentyg gadang jadi baik nya tutup di lanjut buka keramaian nya covid ga klwdi ancol nya di petamburan yg ada dah gitu aja,-1,1,-1
2870,ngajuin cuti rekan positif covid gagal deh libur bebas jkt,-1,1,-1
2871,covid mematikan sistem pendidikan,-1,-1,-1
2872,kepala negara memandang kebijakan ppkm mikro menjadi kebijakan pengendalian covid paling tepat situasi ini dinilai mengendalikan covid mematikan ekonomi rakyat,1,1,1
2873,sakit atii bener gabisa antara temen yg kluargany meninggal didivonis covid gabisa apaapa pengen disampingnya tp sendiri gabisa apaapa serasa gagal banget jd temen,-1,-1,-1
2874,gue msh gagal paham orang gapercaya covid sampe nyepelein covid sumpah ga ngerti kalau banyak orang kapan kelarnya,-1,-1,-1
2875,pasien pantauan temen gw dokter gigi iya dokter gigi ikut pantau pasien saking kekurangan org td pagi gw telp lg nangis sesegukan krn pasiennya ga dapet rs covid gagal ginjal butuh hemodialisa meninggal pdhl baru aja dipinjemin brankar ke rscm,-1,-1,-1
2876,los dol pengangguran meledak salahkan krisis ekonomi ekonomi minus salahkan covid covid menggila salahkan rakyat rakyat bayar pajak pajak utk gaji pejabat kalo gagal yg salah yg membayar otakmu los dol,-1,1,-1
2877,mantan perdana menteri inggris david cameron meminta boris johnson untuk meletakkan jabatannya perdana menteri inggris telah gagal menyelamatkan perekonomian inggris keterpurukan akibat dampak pendemi covid menghancurkan ekonomi,-1,1,-1
2878,libur corona hari uang jajan kali njir gagal beli klx,-1,1,-1
2879,krisis tenakes saat spdv mulai jd dpjp ruang isolasi covid harus tau mengobati gagal nafas melena hemoptoe ansietas distre ibu hamil,-1,-1,-1
2880,corona dateng baik baik aja njir mimpi mimpi bersama keknya indah bgt gitu eh gagal,1,1,1
2881,mematikan bukan virus corona tpi ucapanmu menolak cintaku xixixixi,-1,-1,-1
2882,lingkungan jg kl ad org kena covid lgsng dijauhin lgsng dimusuhin kaya tu punya penyakit menular mematikan bikin org tu malu kl sakit takut kl sakit milih jd diemdiem,-1,-1,-1
2883,emak bapak gua denial bgt dah covid selalu aja kek negatif thinking bikin konspirasi sndiri tetangga meninggal diblgnya jgn ga keurus di rs kmrn yg syekh ali jabber mau dibunuh tp gagal tuh jgn meninggal grgr yg bunuh mengcape,-1,-1,-1
2884,imagine pemerintah gagal nanganin covid org org bilang rejekinya sukses nanganin covid semangat ya coba dan terus sperti sampe,1,1,1
2885,gak ya psikopat divonis positif covid sengaja menularkan orang untuk membuktikan covid memang benar dan mematikan tidak,-1,-1,-1
2886,keadaan yg justru merugikan pemerintahkrn rakyat mengabdikan prokes mereka bnr tdk peduli dg namanya corona,-1,-1,-1
2887,sebuah negara hampir menang menentang covid negara sangat gagal,-1,1,-1
2888,teman teman kekuatan pikiran sangat ampuh kalo pikir maka kalo pikirkan nah kalo mikir corona mematikan ya benar jadi mari vaksin pikiran dgn happy corona ada dlm pikiran mungkin kita ga kena,1,-1,-1
2889,adakah makin gagal silapnya kes covid naik mendadak boleh perjelaskan sini,-1,-1,-1
2890,inalillahi wa inna ilaihi rajiun lima jam famili serpong meninggal krn covid meninggal melakukan isolasi mandiri minggu gagal mendapat rumah sakit saturasi oksigennya mencari oksigen di pasar tak stok,-1,-1,-1
2891,libur corona hari anjir rugi,-1,-1,-1
2892,menuntut pemerintah utk minta maaf krn dianggap gagal soal penanganan corona tidak minta maaf publik soal demo plus bakar bakaran pandemi tahun bahkan sibuk cari kambing hitam tdk jg minta maaf atas brbagai pelecehan seksual kolektifnya,-1,-1,-1
2893,virus china rakitan india memang parah penyebaran cepat efeknya lebih mematikan,-1,-1,-1
2894,manusia yg brsebrangan dg pmerintah gk pemrintah berhasil tangani covid dg mengacau smua aturan yg dibuat pmerintah dg brita hoax stlah baru mengatakan pmerintah gagal tangani covidlicik beber,-1,-1,-1
2895,utang menggunung gagal mengatasi covid kpk otak atik pengkritik dipenjara ulama yg gk pro sikat banyak luar prestasinya,-1,1,-1
2896,keadaan sdg bahaya nya wabah covid mematikan andai mati krn wabah kami memohon allah swt nampak supaya menerima balasan,-1,-1,-1
2897,gagal menangani wabah covid lantas minta bantuan asing kalo gagal menjalankan amanah konstitusi pasal ayat uud minta bantuan yaa,-1,-1,-1
2898,kejadian merugikan ada di capsalahkan masyarakat menjadi tenang contoh covid meledakalat ciptakan anak bangsa disalahkan indonesia yo duwe sifat kyk ngene,-1,1,-1
2899,mas yg td tensi tinggi gagal vaksin krn alergi obat gw gagal vaksin krn tensi horor semangat mas,1,1,-1
2900,teriak pemerintah gagal mengatasi covid kamu biarkan covidiot berteriak mu orang orang paling dekat dengan mu,-1,1,-1
2901,susah dpt kerja yg beneran sekalinya dpt gagal konyol cuma demam loh covid astagaa,-1,-1,-1
2902,iki corona pdhl kok tambah gaono lerene blas ngene ya allah iki riyoyo mene lek sampek ga nyuangoni anak tonggo sing biyen julid teko pondok kate kerjo opo pas ndek ngarep wajahe sebesar seket ewu rupiah rugi pol kerja keras beh wkwk,-1,-1,-1
